RekNr,Datum,Symbool,ISIN,Type optie,Expiratie,Strike,Valuta,Slotkoers,Aantal,Valutakoers,Contractgrootte,Waarde EUR,Waarde Orig Valuta,Aankoopwaarde,Type instrument,Binckcode,Titel instrument,
10,2020-02-01,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"25,621",6758,1,1,"173146,72","173146,72","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-01,EUEA,IE0008471009,,31-12-1899,0,EUR,"36,94",4672,1,1,"172583,68","172583,68","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-01,ISSP,IE0031442068,,31-12-1899,0,EUR,"29,134",6050,1,1,"176260,7","176260,7","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-01,USD,,,31-12-1899,0,USD,0,"5,49","1,10925",0,"4,95","5,49",0,,0,,0
10,2020-02-01,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-02,AEX,,PUT,19-06-2020,520,EUR,"5,56",4,1,100,2224,2224,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-02,AEX,,PUT,18-09-2020,520,EUR,"9,66",4,1,100,3864,3864,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-02,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"25,621",6758,1,1,"173146,72","173146,72","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-02,EUEA,IE0008471009,,31-12-1899,0,EUR,"36,94",4672,1,1,"172583,68","172583,68","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-02,ISSP,IE0031442068,,31-12-1899,0,EUR,"29,134",6050,1,1,"176260,7","176260,7","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-02,USD,,,31-12-1899,0,USD,0,"5,49","1,10925",0,"4,95","5,49",0,,0,,0
10,2020-02-02,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-03,AEX,,PUT,19-06-2020,520,EUR,"4,81",4,1,100,1924,1924,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-03,AEX,,PUT,18-09-2020,520,EUR,"8,67",4,1,100,3468,3468,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-03,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"26,011",6758,1,1,"175782,34","175782,34","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-03,EUEA,IE0008471009,,31-12-1899,0,EUR,"37,13",4672,1,1,"173471,36","173471,36","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-03,ISSP,IE0031442068,,31-12-1899,0,EUR,"29,316",6050,1,1,"177361,8","177361,8","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-03,USD,,,31-12-1899,0,USD,0,"5,49","1,10603",0,"4,96","5,49",0,,0,,0
10,2020-02-03,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-04,AEX,,PUT,19-06-2020,520,EUR,"3,28",4,1,100,1312,1312,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-04,AEX,,PUT,18-09-2020,520,EUR,"6,51",4,1,100,2604,2604,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-04,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"26,861",6758,1,1,"181526,64","181526,64","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-04,EUEA,IE0008471009,,31-12-1899,0,EUR,"37,85",4672,1,1,"176835,2","176835,2","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-04,ISSP,IE0031442068,,31-12-1899,0,EUR,"29,841",6050,1,1,"180538,05","180538,05","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-04,USD,,,31-12-1899,0,USD,0,"5,49","1,10448",0,"4,97","5,49",0,,0,,0
10,2020-02-04,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-05,AEX,,PUT,19-06-2020,520,EUR,"2,67",4,1,100,1068,1068,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-05,AEX,,PUT,18-09-2020,520,EUR,"5,64",4,1,100,2256,2256,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-05,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,005",6758,1,1,"182499,79","182499,79","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-05,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,325",4672,1,1,"179054,4","179054,4","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-05,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,105",6050,1,1,"182135,25","182135,25","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-05,USD,,,31-12-1899,0,USD,0,"5,49","1,099895",0,"4,99","5,49",0,,0,,0
10,2020-02-05,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-06,AEX,,PUT,19-06-2020,520,EUR,"2,31",4,1,100,924,924,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-06,AEX,,PUT,18-09-2020,520,EUR,"5,13",4,1,100,2052,2052,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-06,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,136",6758,1,1,"183385,09","183385,09","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-06,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,615",4672,1,1,"180409,28","180409,28","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-06,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,381",6050,1,1,"183805,05","183805,05","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-06,USD,,,31-12-1899,0,USD,0,"5,49","1,0982",0,5,"5,49",0,,0,,0
10,2020-02-06,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-07,AEX,,PUT,19-06-2020,520,EUR,"2,58",4,1,100,1032,1032,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-07,AEX,,PUT,18-09-2020,520,EUR,"5,52",4,1,100,2208,2208,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-07,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"26,825",6758,1,1,"181283,35","181283,35","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-07,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,565",4672,1,1,"180175,68","180175,68","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-07,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,412",6050,1,1,"183992,6","183992,6","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-07,USD,,,31-12-1899,0,USD,0,"5,49","1,094755",0,"5,01","5,49",0,,0,,0
10,2020-02-07,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-08,AEX,,PUT,19-06-2020,520,EUR,"2,58",4,1,100,1032,1032,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-08,AEX,,PUT,18-09-2020,520,EUR,"5,52",4,1,100,2208,2208,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-08,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"26,825",6758,1,1,"181283,35","181283,35","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-08,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,565",4672,1,1,"180175,68","180175,68","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-08,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,412",6050,1,1,"183992,6","183992,6","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-08,USD,,,31-12-1899,0,USD,0,"5,49","1,094755",0,"5,01","5,49",0,,0,,0
10,2020-02-08,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-09,AEX,,PUT,19-06-2020,520,EUR,"2,58",4,1,100,1032,1032,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-09,AEX,,PUT,18-09-2020,520,EUR,"5,52",4,1,100,2208,2208,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-09,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"26,825",6758,1,1,"181283,35","181283,35","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-09,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,565",4672,1,1,"180175,68","180175,68","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-09,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,412",6050,1,1,"183992,6","183992,6","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-09,USD,,,31-12-1899,0,USD,0,"5,49","1,094755",0,"5,01","5,49",0,,0,,0
10,2020-02-09,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-10,AEX,,PUT,19-06-2020,520,EUR,"2,51",4,1,100,1004,1004,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-10,AEX,,PUT,18-09-2020,520,EUR,"5,44",4,1,100,2176,2176,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-10,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"26,928",6758,1,1,"181979,42","181979,42","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-10,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,515",4672,1,1,"179942,08","179942,08","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-10,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,52",6050,1,1,184646,184646,"135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-10,USD,,,31-12-1899,0,USD,0,"5,49","1,09115",0,"5,03","5,49",0,,0,,0
10,2020-02-10,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-11,AEX,,PUT,19-06-2020,520,EUR,"2,12",4,1,100,848,848,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-11,AEX,,PUT,18-09-2020,520,EUR,"4,71",4,1,100,1884,1884,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-11,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,308",6758,1,1,"184547,46","184547,46","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-11,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,84",4672,1,1,"181460,48","181460,48","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-11,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,743",6050,1,1,"185995,15","185995,15","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-11,USD,,,31-12-1899,0,USD,0,"5,49","1,09185",0,"5,03","5,49",0,,0,,0
10,2020-02-11,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-12,AEX,,PUT,19-06-2020,520,EUR,"1,87",4,1,100,748,748,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-12,AEX,,PUT,18-09-2020,520,EUR,"4,3",4,1,100,1720,1720,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-12,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,657",6758,1,1,"186906,01","186906,01","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-12,EUEA,IE0008471009,,31-12-1899,0,EUR,"39,115",4672,1,1,"182745,28","182745,28","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-12,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,914",6050,1,1,"187029,7","187029,7","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-12,USD,,,31-12-1899,0,USD,0,"5,49","1,08755",0,"5,05","5,49",0,,0,,0
10,2020-02-12,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-13,AEX,,PUT,19-06-2020,520,EUR,"1,92",4,1,100,768,768,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-13,AEX,,PUT,18-09-2020,520,EUR,"4,34",4,1,100,1736,1736,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-13,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,564",6758,1,1,"186277,51","186277,51","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-13,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,935",4672,1,1,"181904,32","181904,32","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-13,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-13,ISSP,IE0031442068,,31-12-1899,0,EUR,"31,072",6050,1,1,"187985,6","187985,6","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-13,USD,,,31-12-1899,0,USD,0,"5,49","1,08393",0,"5,06","5,49",0,,0,,0
10,2020-02-13,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-14,AEX,,PUT,19-06-2020,520,EUR,"1,95",4,1,100,780,780,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-14,AEX,,PUT,18-09-2020,520,EUR,"4,37",4,1,100,1748,1748,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-14,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,557",6758,1,1,"186230,21","186230,21","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-14,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,88",4672,1,1,"181647,36","181647,36","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-14,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-14,ISSP,IE0031442068,,31-12-1899,0,EUR,"31,091",6050,1,1,"188100,55","188100,55","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-14,USD,,,31-12-1899,0,USD,0,"5,49","1,08373",0,"5,07","5,49",0,,0,,0
10,2020-02-14,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-15,AEX,,PUT,19-06-2020,520,EUR,"1,95",4,1,100,780,780,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-15,AEX,,PUT,18-09-2020,520,EUR,"4,37",4,1,100,1748,1748,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-15,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,557",6758,1,1,"186230,21","186230,21","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-15,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,88",4672,1,1,"181647,36","181647,36","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-15,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-15,ISSP,IE0031442068,,31-12-1899,0,EUR,"31,091",6050,1,1,"188100,55","188100,55","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-15,USD,,,31-12-1899,0,USD,0,"5,49","1,08373",0,"5,07","5,49",0,,0,,0
10,2020-02-15,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-16,AEX,,PUT,19-06-2020,520,EUR,"1,95",4,1,100,780,780,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-16,AEX,,PUT,18-09-2020,520,EUR,"4,37",4,1,100,1748,1748,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-16,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,557",6758,1,1,"186230,21","186230,21","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-16,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,88",4672,1,1,"181647,36","181647,36","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-16,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-16,ISSP,IE0031442068,,31-12-1899,0,EUR,"31,091",6050,1,1,"188100,55","188100,55","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-16,USD,,,31-12-1899,0,USD,0,"5,49","1,08373",0,"5,07","5,49",0,,0,,0
10,2020-02-16,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-17,AEX,,PUT,19-06-2020,520,EUR,"1,81",4,1,100,724,724,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-17,AEX,,PUT,18-09-2020,520,EUR,"4,24",4,1,100,1696,1696,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-17,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,736",6758,1,1,"187439,89","187439,89","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-17,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,99",4672,1,1,"182161,28","182161,28","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-17,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-17,ISSP,IE0031442068,,31-12-1899,0,EUR,"31,209",6050,1,1,"188814,45","188814,45","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-17,USD,,,31-12-1899,0,USD,0,"5,49","1,08355",0,"5,07","5,49",0,,0,,0
10,2020-02-17,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-18,AEX,,PUT,19-06-2020,520,EUR,"2,08",4,1,100,832,832,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-18,AEX,,PUT,18-09-2020,520,EUR,"4,76",4,1,100,1904,1904,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-18,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,379",6758,1,1,"185027,28","185027,28","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-18,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,845",4672,1,1,"181483,84","181483,84","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-18,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-18,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,994",6050,1,1,"187513,7","187513,7","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-18,USD,,,31-12-1899,0,USD,0,"5,49","1,07946",0,"5,09","5,49",0,,0,,0
10,2020-02-18,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-19,AEX,,PUT,19-06-2020,520,EUR,"1,79",4,1,100,716,716,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-19,AEX,,PUT,18-09-2020,520,EUR,"4,4",4,1,100,1760,1760,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-19,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,676",6758,1,1,"187034,41","187034,41","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-19,EUEA,IE0008471009,,31-12-1899,0,EUR,"39,12",4672,1,1,"182768,64","182768,64","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-19,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-19,ISSP,IE0031442068,,31-12-1899,0,EUR,"31,347",6050,1,1,"189649,35","189649,35","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-19,USD,,,31-12-1899,0,USD,0,"5,49","1,08115",0,"5,08","5,49",0,,0,,0
10,2020-02-19,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-20,AEX,,PUT,19-06-2020,520,EUR,"2,2",4,1,100,880,880,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-20,AEX,,PUT,18-09-2020,520,EUR,"5,06",4,1,100,2024,2024,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-20,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,195",6758,1,1,"183783,81","183783,81","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-20,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,725",4672,1,1,"180923,2","180923,2","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-20,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-20,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,964",6050,1,1,"187332,2","187332,2","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-20,USD,,,31-12-1899,0,USD,0,"5,49","1,07888",0,"5,09","5,49",0,,0,,0
10,2020-02-20,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-21,AEX,,PUT,19-06-2020,520,EUR,"2,64",4,1,100,1056,1056,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-21,AEX,,PUT,18-09-2020,520,EUR,"5,82",4,1,100,2328,2328,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-21,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,054",6758,1,1,"182830,93","182830,93","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-21,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,48",4672,1,1,"179778,56","179778,56","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-21,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-21,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,773",6050,1,1,"186176,65","186176,65","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-21,USD,,,31-12-1899,0,USD,0,"5,49","1,084865",0,"5,06","5,49",0,,0,,0
10,2020-02-21,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-22,AEX,,PUT,19-06-2020,520,EUR,"2,64",4,1,100,1056,1056,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-02-22,AEX,,PUT,18-09-2020,520,EUR,"5,82",4,1,100,2328,2328,"4.560,00",Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-02-22,EMIM NA,IE00BKM4GZ66,,31-12-1899,0,EUR,"27,054",6758,1,1,"182830,93","182830,93","165.397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-02-22,EUEA,IE0008471009,,31-12-1899,0,EUR,"38,48",4672,1,1,"179778,56","179778,56","169.032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-02-22,EUEA,,DIV,31-12-1899,0,EUR,"0,1072",4672,1,1,"500,84","500,84","500,84",Dividenden,,div. iShares DJ Euro Stoxx 50 (NL),0
10,2020-02-22,ISSP,IE0031442068,,31-12-1899,0,EUR,"30,773",6050,1,1,"186176,65","186176,65","135.594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-02-22,USD,,,31-12-1899,0,USD,0,"5,49","1,084865",0,"5,06","5,49",0,,0,,0
10,2020-02-22,EUR,,,31-12-1899,0,EUR,0,"69,49",1,0,"69,49","69,49",0,,1234,,0
10,2020-02-23,AEX,,PUT,19-06-2020,520,EUR,"2,64",4,1,100,1056,1056,"2.880,00",Indexopties,103242,AEX P JUN 2020 520.00,0
